esri_id,esri_idn,GEOID,stcnty,total_pop2016,total_25plus,nHwtindiv,prp_nHwHHs,prp_HSminus,prp_no_auto,prp_not_insured,EstPropPersons5PlusNoEnglish,median_HH_inc
371050307011,371050307011,15000US371050307011,37105,2356,1355,0.6748726655,0.7575757576,0.4826568266,0.0316205534,0.1112054329,0.1848530144,54688
371050307012,371050307012,15000US371050307012,37105,3192,2060,0.6268796992,0.7269372694,0.4208737864,0.0156826568,0.1314508277,0.0414715719,45357
371050307021,371050307021,15000US371050307021,37105,1999,1301,0.8374187094,0.8729050279,0.5149884704,0.0237430168,0.2386193097,0.1601915913,43750
371050307022,371050307022,15000US371050307022,37105,1197,869,0.7084377611,0.8422391858,0.498273878,0.0305343511,0.1211361738,0.0273609885,45139
371050307023,371050307023,15000US371050307023,37105,1081,749,0.77613321,0.8084632517,0.4526034713,0.0378619154,0.1103896104,0.0805825243,46480
371070101001,371070101001,15000US371070101001,37107,765,484,0.6091503268,0.6503759398,0.5475206612,0,0.0758169935,0.0581717452,48571
371070101002,371070101002,15000US371070101002,37107,1358,889,0.6561119293,0.7751798561,0.4904386952,0.0827338129,0.1715758468,0.0174639332,33281
371070101003,371070101003,15000US371070101003,37107,1097,718,0.2926162261,0.380952381,0.6935933148,0.1540616246,0.2573260073,0.1014084507,35958
371070101004,371070101004,15000US371070101004,37107,1067,818,0.4264292409,0.4295612009,0.4645476773,0.1154734411,0.0374882849,0,40625
371070102001,371070102001,15000US371070102001,37107,1450,1031,0.0393103448,0.0317460317,0.5063045587,0.1216931217,0.1427586207,0.0099220411,33606
371070102002,371070102002,15000US371070102002,37107,928,627,0,0,0.3827751196,0.035326087,0.1637931034,0.0788888889,30179
371070102003,371070102003,15000US371070102003,37107,395,189,0,0,0.8412698413,0.3567251462,0.1670886076,0,8953
371070103001,371070103001,15000US371070103001,37107,753,341,0,0,0.7331378299,0.5973154362,0.2430278884,0.0133136095,9423
371070103002,371070103002,15000US371070103002,37107,901,428,0.0055493896,0.0135135135,0.7313084112,0.4621621622,0.1775804661,0.062992126,13444
371070104001,371070104001,15000US371070104001,37107,372,292,0,0,0.7739726027,0.4219409283,0.2311827957,0,15402
371070104002,371070104002,15000US371070104002,37107,310,204,0,0,0.7843137255,0.2874251497,0.3161290323,0.1566666667,11213
371070105001,371070105001,15000US371070105001,37107,933,550,0.0021436227,0,0.2618181818,0.2328358209,0.1843515541,0.0545454545,
371070105002,371070105002,15000US371070105002,37107,1606,911,0.0734744707,0.065913371,0.6465422613,0.3747645951,0.1139410188,0.0421818182,18179
371070105003,371070105003,15000US371070105003,37107,1178,835,0.0882852292,0.1229508197,0.6754491018,0.3381147541,0.246179966,0.1482159195,24167
371070106001,371070106001,15000US371070106001,37107,1087,793,0.735050598,0.8225419664,0.1235813367,0.0215827338,0.0110395584,0.0222672065,91375
371070106002,371070106002,15000US371070106002,37107,1516,1255,0.4241424802,0.5,0.5274900398,0.0945945946,0.1507352941,0.0133426966,38343
371070106003,371070106003,15000US371070106003,37107,806,589,0.1749379653,0.2121212121,0.5653650255,0.0991735537,0.182382134,0.0346666667,42292
371070107001,371070107001,15000US371070107001,37107,762,527,0.4396325459,0.3333333333,0.375711575,0.0997150997,0.0078740157,0,35598
371070107002,371070107002,15000US371070107002,37107,1038,815,0.3545279383,0.3394495413,0.7337423313,0.3188073394,0.2803114572,0.1197543501,25357
371070107003,371070107003,15000US371070107003,37107,513,448,0.3469785575,0.3250773994,0.8616071429,0.5139318885,0.0799220273,0.0647321429,14934
371070108001,371070108001,15000US371070108001,37107,2395,1325,0.4279749478,0.4657894737,0.4113207547,0.0197368421,0.2055016181,0.1432444645,36314
371070108002,371070108002,15000US371070108002,37107,1573,1237,0.4539097266,0.481865285,0.5626515764,0.1955958549,0.0559440559,0.0422352177,41447
371070108003,371070108003,15000US371070108003,37107,1372,964,0.7011661808,0.703891709,0.3360995851,0.0101522843,0.0364431487,0,61179
371070109001,371070109001,15000US371070109001,37107,1655,1182,0.2114803625,0.2752902156,0.616751269,0.0132669983,0.2372986369,0.1236413043,41197
371070109002,371070109002,15000US371070109002,37107,959,690,0.4734098019,0.6097560976,0.4811594203,0.1487804878,0.1188738269,0.0328042328,36207
371070109003,371070109003,15000US371070109003,37107,853,624,0.7057444314,0.8253012048,0.5721153846,0,0.2286049238,0.1043376319,40583
371070110011,371070110011,15000US371070110011,37107,2266,1677,0.8093556929,0.8198198198,0.2587954681,0.0191441441,0.1610767873,0.0816696915,51406
371070110012,371070110012,15000US371070110012,37107,1266,929,0.4913112164,0.6236323851,0.5758880517,0.0306345733,0.1631832797,0.06244796,44583
371070110013,371070110013,15000US371070110013,37107,1142,764,0.5350262697,0.7132352941,0.5405759162,0.0931372549,0.0945709282,0.0180265655,56136
371070110021,371070110021,15000US371070110021,37107,2228,1414,0.6162477558,0.6515151515,0.4172560113,0,0.1508078995,0.1669811321,46827
371070110022,371070110022,15000US371070110022,37107,1706,1255,0.7672919109,0.8013888889,0.3354581673,0.0236111111,0.0533411489,0.0318627451,60294
371070111001,371070111001,15000US371070111001,37107,920,813,0.2065217391,0.2983539095,0.5608856089,0.0658436214,0.1347826087,0.0819112628,21735
371070111002,371070111002,15000US371070111002,37107,1061,749,0.451460886,0.4619565217,0.5687583445,0.2536231884,0.2375117813,0,26221
371070111003,371070111003,15000US371070111003,37107,1370,1024,0.6532846715,0.7247278383,0.4375,0.0762052877,0.0518248175,0.0123361604,45221
371070111004,371070111004,15000US371070111004,37107,1740,1273,0.7086206897,0.7709815078,0.4917517675,0.0739687055,0.1104218362,0.1034482759,31795
371070112001,371070112001,15000US371070112001,37107,2294,1519,0.4376634699,0.5762925599,0.6010533246,0.0441361917,0.2772449869,0.2221704704,40288
371070112002,371070112002,15000US371070112002,37107,1425,765,0.6428070175,0.7090464548,0.7738562092,0,0.3192982456,0.2651806303,38025
371070112003,371070112003,15000US371070112003,37107,2218,1620,0.8999098287,0.8830188679,0.5524691358,0.0339622642,0.0807033363,0.0189504373,49911
371070112004,371070112004,15000US371070112004,37107,1886,1273,0.6542948038,0.7615384615,0.4171249018,0.08,0.3483563097,0.1403699674,56324
371070113001,371070113001,15000US371070113001,37107,1631,966,0.4469650521,0.732,0.6262939959,0,0.0288166769,0.0271021543,41125
371070113002,371070113002,15000US371070113002,37107,1149,792,0.6692776327,0.7421524664,0.6654040404,0.0829596413,0.4308093995,0.2880765883,26944
371070113003,371070113003,15000US371070113003,37107,1454,975,0.7248968363,0.7713754647,0.3702564103,0.0111524164,0.1444291609,0.0486211901,51500
371070113004,371070113004,15000US371070113004,37107,735,642,0.6993197279,0.8051118211,0.5031152648,0,0.2272108844,0.0176870748,42137
371070114001,371070114001,15000US371070114001,37107,798,667,0.7644110276,0.7044917258,0.3793103448,0.0591016548,0.1321473952,0,34803
371070114002,371070114002,15000US371070114002,37107,1213,962,0.8095630668,0.8659793814,0.6424116424,0.0453608247,0.1650165017,0.0407816483,38750
371070114003,371070114003,15000US371070114003,37107,1563,940,0.9328214971,0.9336823735,0.4223404255,0,0.1170825336,0.0110619469,44006
371070114004,371070114004,15000US371070114004,37107,636,472,0.6902515723,0.8315018315,0.5338983051,0.0366300366,0.2720125786,0.2483108108,35402
371090701001,371090701001,15000US371090701001,37109,294,276,0.8333333333,0.7869565217,0.3913043478,0.1086956522,0,0,
371090701002,371090701002,15000US371090701002,37109,726,539,0.7782369146,0.7722772277,0.4230055659,0.1353135314,0.2809917355,0.2107438017,
371090701003,371090701003,15000US371090701003,37109,926,685,0.6155507559,0.7357859532,0.303649635,0,0.1979045402,0.1141602634,40859
371090701004,371090701004,15000US371090701004,37109,539,400,0.8348794063,1,0.61,0.0615384615,0.1298701299,0.0760233918,31563
371090701005,371090701005,15000US371090701005,37109,1326,860,0.5437405732,0.7324723247,0.5593023256,0.0701107011,0.1365007541,0.204563336,27324
371090701006,371090701006,15000US371090701006,37109,650,394,0.8030769231,0.7142857143,0.6878172589,0.0591133005,0.1021671827,0.1366782007,
371090702011,371090702011,15000US371090702011,37109,2650,1783,0.5611320755,0.6002014099,0.5417835109,0.1218529708,0.2426415094,0.3238321457,31653
371090702012,371090702012,15000US371090702012,37109,1286,809,0.66718507,0.7525083612,0.7070457355,0,0.1819941917,0.1461038961,34410
371090702013,371090702013,15000US371090702013,37109,862,498,0.5754060325,0.6943620178,0.4578313253,0.1008902077,0.1380510441,0.161498708,40781
371090702021,371090702021,15000US371090702021,37109,1498,1045,0.8671562083,0.8843648208,0.5052631579,0,0.1101468625,0.0566689703,53378
371090702022,371090702022,15000US371090702022,37109,1823,1314,0.8952276467,0.94,0.3904109589,0.0093333333,0.0861217773,0.1191827469,49609
371090703001,371090703001,15000US371090703001,37109,1965,1507,0.7419847328,0.7711864407,0.4313205043,0.011299435,0.1341965862,0.1410944206,50742
371090703002,371090703002,15000US371090703002,37109,2186,1418,0.7772186642,0.8679950187,0.6227080395,0.0336239103,0.1788655078,0.0917293233,48438
371090704001,371090704001,15000US371090704001,37109,886,628,0.9841986456,1,0.678343949,0.0342465753,0.1941309255,0,23516
371090704002,371090704002,15000US371090704002,37109,2925,1942,0.7500854701,0.792513369,0.5751802266,0,0.0912820513,0.1685767098,46691
371090704003,371090704003,15000US371090704003,37109,1213,877,0.9612530915,0.9083333333,0.4389965792,0.0395833333,0.0568837593,0,49318
371090704004,371090704004,15000US371090704004,37109,1203,979,0.9908561929,0.9788461538,0.5383043922,0.0192307692,0.2111388196,0,39286
371090705001,371090705001,15000US371090705001,37109,1396,1018,0.9383954155,0.9810671256,0.5343811395,0.0120481928,0.0422636103,0.0357664234,39440
371090705002,371090705002,15000US371090705002,37109,1575,1152,0.9917460317,0.9885245902,0.6067708333,0.0459016393,0.1301587302,0,46512
371090705003,371090705003,15000US371090705003,37109,1794,1204,0.9654403567,0.9688385269,0.5581395349,0.1359773371,0.0919732441,0.0111962286,38929
371090706001,371090706001,15000US371090706001,37109,1826,1260,0.9326396495,0.938547486,0.5103174603,0.0265363128,0.1024096386,0.0350776308,40313
371090706002,371090706002,15000US371090706002,37109,1321,911,0.9129447388,0.9542743539,0.6103183315,0.0994035785,0.2028766086,0.0590614887,34120
371090706003,371090706003,15000US371090706003,37109,1213,816,0.8087386645,0.9038461538,0.5698529412,0.0552884615,0.1640560594,0.1871838111,40948
371090707001,371090707001,15000US371090707001,37109,1843,1351,0.9744981009,0.9916550765,0.4603997039,0.0361613352,0.0385241454,0.0085421412,62969
371090707002,371090707002,15000US371090707002,37109,1467,1024,0.9918200409,1,0.501953125,0.0288808664,0.1676891616,0.0036258158,51889
371090708001,371090708001,15000US371090708001,37109,2041,1462,0.6315531602,0.7228070175,0.7325581395,0.0432748538,0.194022538,0.1131105398,31696
371090708002,371090708002,15000US371090708002,37109,1006,789,0.8558648111,0.8547008547,0.5627376426,0.1260683761,0.2703777336,0.0766129032,30893
371090708003,371090708003,15000US371090708003,37109,1440,1123,0.7972222222,0.9054263566,0.4737310775,0,0.1722222222,0.2283687943,56168
371090708004,371090708004,15000US371090708004,37109,1770,1033,0.5677966102,0.8016949153,0.5140367861,0.0322033898,0.1384180791,0.0297265161,35720
371090709011,371090709011,15000US371090709011,37109,1484,995,0.9663072776,0.9871794872,0.5829145729,0.0146520147,0.1037735849,0.0127298444,41750
371090709012,371090709012,15000US371090709012,37109,1621,1112,0.9469463294,0.96875,0.4928057554,0.0657894737,0.1850709439,0.0338028169,53929
371090709021,371090709021,15000US371090709021,37109,2807,1866,0.8051300321,0.8473360656,0.4281886388,0.0204918033,0.1873886712,0.1267605634,57344
371090709022,371090709022,15000US371090709022,37109,2375,1817,0.8787368421,0.8873684211,0.5789763346,0,0.0585263158,0.0095652174,51544
371090709023,371090709023,15000US371090709023,37109,1434,1081,0.8933054393,0.9124579125,0.4144310823,0.0218855219,0.1582984658,0.0656779661,53333
371090710011,371090710011,15000US371090710011,37109,1129,744,0.6341895483,0.6822222222,0.4663978495,0.06,0.1328609389,0.2093476144,41694
371090710012,371090710012,15000US371090710012,37109,974,642,0.9558521561,1,0.5280373832,0.0470588235,0.0800821355,0.0631120783,60637
371090710013,371090710013,15000US371090710013,37109,1616,1055,1,1,0.6113744076,0.0215439856,0.1336633663,0,50401
371090710014,371090710014,15000US371090710014,37109,1471,936,0.900067981,0.9083665339,0.485042735,0,0.0645819171,0,64146
371090710021,371090710021,15000US371090710021,37109,1156,757,0.9878892734,0.9806451613,0.4544253633,0,0.1470588235,0.0135746606,68750
371090710022,371090710022,15000US371090710022,37109,1434,1108,0.70013947,0.8374792703,0.6173285199,0.0281923715,0.159693166,0.0169616519,41083
371090711011,371090711011,15000US371090711011,37109,1236,867,0.9336569579,0.9726247987,0.4798154556,0,0.180420712,0.0535714286,26652
371090711012,371090711012,15000US371090711012,37109,2554,1825,0.8183241973,0.9144008056,0.3605479452,0.0171198389,0.1523101018,0.118200409,51557
371090711013,371090711013,15000US371090711013,37109,1901,1227,0.9884271436,1,0.2762836186,0,0.0620725934,0.0319148936,94934
371090711021,371090711021,15000US371090711021,37109,3968,2950,0.943296371,0.9547511312,0.4240677966,0.0155138979,0.0829133065,0.0591618735,63469
371090711022,371090711022,15000US371090711022,37109,1329,813,0.9721595184,0.9843400447,0.1168511685,0.0156599553,0.0707298721,0.0460869565,133750
371090712011,371090712011,15000US371090712011,37109,1892,1381,0.9402748414,0.9509043928,0.3338160753,0,0.093551797,0.0310593455,64583
371090712021,371090712021,15000US371090712021,37109,1815,1353,0.9101928375,0.9285714286,0.3592017738,0,0.070523416,0.0179606025,56500
371090712022,371090712022,15000US371090712022,37109,1691,1210,0.9432288587,0.9484066768,0.2148760331,0.0273141123,0.0674157303,0.0367979342,96125
371090712031,371090712031,15000US371090712031,37109,3381,2473,0.9458740018,0.9690966719,0.2135058633,0,0.025140491,0.0342336683,110938
371090712032,371090712032,15000US371090712032,37109,865,664,1,1,0.3463855422,0,0.0554913295,0,82321
371119701001,371119701001,15000US371119701001,37111,834,642,0.9088729017,0.8692307692,0.5716510903,0.2461538462,0.1342925659,0,28873
371119701002,371119701002,15000US371119701002,37111,1661,1092,0.9957856713,1,0.5531135531,0.0481727575,0.0608067429,0.0020380435,44628
371119701003,371119701003,15000US371119701003,37111,886,647,0.7821670429,0.9348370927,0.5100463679,0.1478696742,0.3363431151,0.2889390519,
371119701004,371119701004,15000US371119701004,37111,1833,1245,0.8385160938,0.9297994269,0.4514056225,0.0458452722,0.1063829787,0.1435028249,53510
371119702001,371119702001,15000US371119702001,37111,2670,1776,0.9689138577,0.9684638861,0.4859234234,0.017293998,0.0588014981,0.0296266234,56178
371119702002,371119702002,15000US371119702002,37111,825,591,0.6593939394,0.7925696594,0.4974619289,0.0619195046,0.0472727273,0.2300884956,31250
371119702003,371119702003,15000US371119702003,37111,1384,1100,0.8692196532,0.8464285714,0.5909090909,0,0.0643015521,0,39635
371119703001,371119703001,15000US371119703001,37111,1529,1142,0.7102681491,0.8025362319,0.6007005254,0.0561594203,0.1765860039,0.1399866042,44219
371119703002,371119703002,15000US371119703002,37111,967,750,0.7621509824,0.7885117493,0.476,0.0234986945,0.1737142857,0.0262582057,31773
371119703003,371119703003,15000US371119703003,37111,733,473,0.6343792633,0.6693227092,0.4566596195,0.1513944223,0.157037037,0.2869198312,24960
371119704001,371119704001,15000US371119704001,37111,1428,852,0.5259103641,0.7021276596,0.7723004695,0.1300236407,0.2857142857,0.389941691,31458
371119704002,371119704002,15000US371119704002,37111,1758,1310,0.9345847554,0.9677871148,0.627480916,0.0574229692,0.1797497156,0.0194113964,27426
371119705001,371119705001,15000US371119705001,37111,1399,1062,0.853466762,0.8008915305,0.5225988701,0.1129271917,0.1300929235,0.0394160584,34517
371119705002,371119705002,15000US371119705002,37111,1336,825,0.6407185629,0.6870229008,0.5648484848,0.1335877863,0.1898110107,0.1674277017,31875
371119705003,371119705003,15000US371119705003,37111,1676,1079,0.915274463,0.9375907112,0.4383688601,0.0580551524,0.0632458234,0.0408970976,46360
371119706001,371119706001,15000US371119706001,37111,677,484,0.9719350074,0.9723183391,0.5061983471,0.044982699,0.1816838996,0.0393343419,40664
371119706002,371119706002,15000US371119706002,37111,1097,771,0.7629899727,0.817805383,0.4254215305,0.066252588,0.1358249772,0.1640471513,41336
371119706003,371119706003,15000US371119706003,37111,1951,1338,0.9010763711,0.9465317919,0.4192825112,0.0101156069,0.085084572,0.0090570059,47083
371119707001,371119707001,15000US371119707001,37111,1596,1134,0.9310776942,0.9335394127,0.5846560847,0.1406491499,0.1785714286,0.0091984231,26391
371119707002,371119707002,15000US371119707002,37111,1443,1038,0.9702009702,0.9634340223,0.3757225434,0.0429252782,0.0672210672,0.0324675325,47446
